date,year,month,station,state,zone,aqi,category,pm25_ugm3,pm10_ugm3,no2_ugm3,so2_ugm3,co_mgm3,o3_ugm3,dominant_pollutant
2020-09-07,2020,9,Lucknow,UP,North,83,Satisfactory,44.6,74.7,16.8,9.5,1.23,84.9,PM2.5
2020-09-08,2020,9,Lucknow,UP,North,137,Moderate,51.2,126.8,19.8,8.8,1.76,54.7,PM2.5
2020-09-09,2020,9,Lucknow,UP,North,129,Moderate,65.1,85.8,18.7,14.8,2.75,72.7,NO2
2020-09-10,2020,9,Lucknow,UP,North,78,Satisfactory,40.1,60.0,14.9,9.9,1.32,36.3,PM2.5
2020-09-11,2020,9,Lucknow,UP,North,105,Moderate,40.9,89.9,21.4,14.9,1.43,51.2,PM2.5
2020-09-12,2020,9,Lucknow,UP,North,87,Satisfactory,41.8,67.6,19.2,5.1,1.22,57.6,PM2.5
2020-09-13,2020,9,Lucknow,UP,North,177,Moderate,70.1,157.0,44.1,21.2,4.65,47.1,PM10
2020-09-14,2020,9,Lucknow,UP,North,97,Satisfactory,49.5,75.8,22.3,9.2,1.64,49.6,PM2.5
2020-09-15,2020,9,Lucknow,UP,North,111,Moderate,55.9,71.4,21.7,9.0,1.85,55.1,PM2.5
2020-09-16,2020,9,Lucknow,UP,North,104,Moderate,42.1,84.7,17.6,8.8,1.61,40.4,NO2
2020-09-17,2020,9,Lucknow,UP,North,128,Moderate,54.8,98.3,23.4,11.7,1.93,58.8,PM2.5
2020-09-18,2020,9,Lucknow,UP,North,52,Satisfactory,24.8,46.4,10.3,3.8,1.02,33.3,PM10
2020-09-19,2020,9,Lucknow,UP,North,70,Satisfactory,26.9,49.8,15.9,9.6,1.43,63.2,PM10
2020-09-20,2020,9,Lucknow,UP,North,80,Satisfactory,35.2,55.0,17.6,11.2,1.11,35.6,NO2
2020-09-21,2020,9,Lucknow,UP,North,81,Satisfactory,37.6,68.5,20.9,9.7,2.2,54.4,PM10
2020-09-22,2020,9,Lucknow,UP,North,45,Good,23.5,30.8,9.6,3.1,0.8,17.4,NO2
2020-09-23,2020,9,Lucknow,UP,North,102,Moderate,52.9,91.1,21.5,8.6,1.97,60.6,PM2.5
2020-09-24,2020,9,Lucknow,UP,North,74,Satisfactory,38.9,54.9,12.7,6.0,1.18,25.0,NO2
2020-09-25,2020,9,Lucknow,UP,North,63,Satisfactory,29.0,56.0,14.9,7.6,1.33,70.1,PM10
2020-09-26,2020,9,Lucknow,UP,North,72,Satisfactory,27.0,69.1,11.3,5.3,1.01,24.9,PM10
2020-09-27,2020,9,Lucknow,UP,North,91,Satisfactory,33.1,70.8,20.6,5.2,2.39,49.7,PM10
2020-09-28,2020,9,Lucknow,UP,North,131,Moderate,57.5,103.6,20.7,10.9,3.46,53.1,PM2.5
2020-09-29,2020,9,Lucknow,UP,North,44,Good,21.4,34.2,10.5,5.1,0.71,75.4,NO2
2020-09-30,2020,9,Lucknow,UP,North,59,Satisfactory,23.9,48.2,9.2,7.6,1.55,20.2,NO2
2020-10-01,2020,10,Lucknow,UP,North,189,Moderate,76.6,176.2,42.8,26.0,2.47,62.3,PM2.5
2020-10-02,2020,10,Lucknow,UP,North,119,Moderate,46.7,107.9,19.7,6.0,3.16,24.6,PM2.5
2020-10-03,2020,10,Lucknow,UP,North,179,Moderate,74.5,136.5,29.2,18.8,4.67,56.3,PM2.5
2020-10-04,2020,10,Lucknow,UP,North,158,Moderate,85.0,117.5,22.8,19.4,2.62,48.7,PM2.5
2020-10-05,2020,10,Lucknow,UP,North,165,Moderate,70.9,150.6,26.8,13.5,3.11,41.4,PM2.5
2020-10-06,2020,10,Lucknow,UP,North,334,Very Poor,148.5,283.8,55.0,38.5,6.39,71.0,PM2.5
2020-10-07,2020,10,Lucknow,UP,North,378,Very Poor,166.3,290.0,53.2,23.0,10.39,66.2,PM2.5
2020-10-08,2020,10,Lucknow,UP,North,128,Moderate,67.9,89.8,26.7,9.7,2.34,45.7,PM2.5
2020-10-09,2020,10,Lucknow,UP,North,116,Moderate,42.5,100.2,23.0,15.0,2.93,42.8,PM2.5
2020-10-10,2020,10,Lucknow,UP,North,181,Moderate,96.6,169.7,32.4,18.3,4.28,45.9,PM2.5
2020-10-11,2020,10,Lucknow,UP,North,189,Moderate,72.0,147.5,38.4,10.2,4.9,62.7,PM2.5
2020-10-12,2020,10,Lucknow,UP,North,149,Moderate,58.6,135.3,21.4,9.7,3.47,42.1,PM2.5
2020-10-13,2020,10,Lucknow,UP,North,224,Poor,91.7,156.4,32.9,18.8,3.98,25.7,PM2.5
2020-10-14,2020,10,Lucknow,UP,North,361,Very Poor,183.7,272.7,73.5,19.0,7.18,39.0,PM2.5
2020-10-15,2020,10,Lucknow,UP,North,203,Poor,94.8,154.7,43.8,15.9,5.09,35.6,PM2.5
2020-10-16,2020,10,Lucknow,UP,North,210,Poor,112.8,194.3,51.5,10.5,5.2,27.7,PM2.5
2020-10-17,2020,10,Lucknow,UP,North,156,Moderate,64.8,144.9,36.7,9.8,3.72,54.5,PM2.5
2020-10-18,2020,10,Lucknow,UP,North,179,Moderate,83.7,143.9,43.5,12.9,2.17,79.8,PM2.5
2020-10-19,2020,10,Lucknow,UP,North,241,Poor,109.1,191.0,46.7,19.0,5.1,52.8,PM2.5
2020-10-20,2020,10,Lucknow,UP,North,166,Moderate,84.4,134.9,31.7,11.7,3.42,35.1,PM2.5
2020-10-21,2020,10,Lucknow,UP,North,250,Poor,92.5,230.1,51.3,28.5,4.32,32.0,PM2.5
2020-10-22,2020,10,Lucknow,UP,North,250,Poor,99.5,211.0,47.6,28.5,3.0,43.2,PM2.5
2020-10-23,2020,10,Lucknow,UP,North,206,Poor,88.5,190.5,50.7,22.8,2.53,9.3,PM2.5
2020-10-24,2020,10,Lucknow,UP,North,343,Very Poor,175.0,284.6,72.3,35.3,4.71,48.8,PM2.5
2020-10-25,2020,10,Lucknow,UP,North,169,Moderate,67.9,124.4,27.8,21.6,4.63,73.7,PM2.5
2020-10-26,2020,10,Lucknow,UP,North,104,Moderate,47.1,74.0,26.3,11.1,2.9,4.5,PM2.5
2020-10-27,2020,10,Lucknow,UP,North,409,Severe,155.8,353.7,99.0,43.8,7.13,89.3,PM2.5
2020-10-28,2020,10,Lucknow,UP,North,295,Poor,153.6,202.7,74.1,25.7,6.12,48.7,PM2.5
2020-10-29,2020,10,Lucknow,UP,North,500,Severe,224.6,390.3,122.5,29.6,8.64,54.9,PM2.5
2020-10-30,2020,10,Lucknow,UP,North,128,Moderate,53.6,99.9,27.5,11.8,2.35,17.6,PM2.5
2020-10-31,2020,10,Lucknow,UP,North,363,Very Poor,147.9,292.2,65.0,40.2,9.51,40.8,PM2.5
2020-11-01,2020,11,Lucknow,UP,North,199,Moderate,107.2,140.6,29.8,19.7,3.61,50.8,PM2.5
2020-11-02,2020,11,Lucknow,UP,North,102,Moderate,41.1,78.0,20.6,13.9,1.41,66.2,PM2.5
2020-11-03,2020,11,Lucknow,UP,North,215,Poor,79.1,151.3,45.4,11.6,4.69,59.4,PM2.5
2020-11-04,2020,11,Lucknow,UP,North,271,Poor,128.3,227.7,44.1,15.2,5.62,54.8,PM2.5
2020-11-05,2020,11,Lucknow,UP,North,195,Moderate,93.7,177.1,33.8,19.6,3.11,35.3,PM2.5
2020-11-06,2020,11,Lucknow,UP,North,202,Poor,96.4,153.7,31.3,11.5,5.36,67.7,PM2.5
2020-11-07,2020,11,Lucknow,UP,North,109,Moderate,48.3,92.1,25.4,5.9,1.67,59.1,PM2.5
2020-11-08,2020,11,Lucknow,UP,North,121,Moderate,59.9,100.1,22.1,16.0,1.56,42.3,PM2.5
2020-11-09,2020,11,Lucknow,UP,North,420,Severe,158.4,315.7,59.7,39.6,8.64,58.1,PM2.5
2020-11-10,2020,11,Lucknow,UP,North,163,Moderate,83.8,150.7,23.0,13.2,3.08,60.8,PM2.5
2020-11-11,2020,11,Lucknow,UP,North,122,Moderate,51.8,94.0,23.6,11.8,2.38,62.5,PM2.5
2020-11-12,2020,11,Lucknow,UP,North,297,Poor,130.6,205.9,61.9,30.5,4.13,49.3,PM2.5
2020-11-13,2020,11,Lucknow,UP,North,197,Moderate,104.3,152.0,35.2,16.4,3.99,53.4,PM2.5
2020-11-14,2020,11,Lucknow,UP,North,159,Moderate,72.4,151.4,37.7,9.9,2.16,42.2,PM2.5
2020-11-15,2020,11,Lucknow,UP,North,138,Moderate,66.0,100.9,26.8,9.8,3.2,73.6,PM2.5
2020-11-16,2020,11,Lucknow,UP,North,151,Moderate,81.0,110.1,32.5,16.5,2.01,35.4,PM2.5
2020-11-17,2020,11,Lucknow,UP,North,214,Poor,113.7,183.6,37.3,15.0,2.67,41.9,PM2.5
2020-11-18,2020,11,Lucknow,UP,North,358,Very Poor,186.4,241.5,50.6,25.7,8.93,21.0,PM2.5
2020-11-19,2020,11,Lucknow,UP,North,103,Moderate,41.0,72.1,20.6,8.3,1.77,53.1,PM2.5
2020-11-20,2020,11,Lucknow,UP,North,189,Moderate,80.2,140.8,33.7,26.0,5.05,71.6,PM2.5
2020-11-21,2020,11,Lucknow,UP,North,211,Poor,104.5,175.7,38.1,26.7,5.14,78.1,PM2.5
2020-11-22,2020,11,Lucknow,UP,North,100,Satisfactory,50.0,77.2,20.4,5.7,2.76,62.7,PM2.5
2020-11-23,2020,11,Lucknow,UP,North,187,Moderate,75.2,149.6,30.8,19.8,3.7,42.9,PM2.5
2020-11-24,2020,11,Lucknow,UP,North,111,Moderate,57.4,83.6,23.3,7.5,1.55,90.0,PM2.5
2020-11-25,2020,11,Lucknow,UP,North,222,Poor,100.9,145.4,40.7,31.8,4.63,3.6,PM2.5
2020-11-26,2020,11,Lucknow,UP,North,174,Moderate,75.5,120.1,29.6,25.5,3.13,46.6,PM2.5
2020-11-27,2020,11,Lucknow,UP,North,422,Severe,216.3,395.9,101.7,55.6,11.44,54.5,PM2.5
2020-11-28,2020,11,Lucknow,UP,North,140,Moderate,56.0,126.7,28.7,7.1,3.91,33.2,PM2.5
2020-11-29,2020,11,Lucknow,UP,North,381,Very Poor,170.9,289.4,56.3,42.2,7.01,82.4,PM2.5
2020-11-30,2020,11,Lucknow,UP,North,157,Moderate,77.2,141.4,23.5,14.6,4.03,72.0,PM2.5
2020-12-01,2020,12,Lucknow,UP,North,188,Moderate,89.3,157.6,27.0,12.6,2.75,11.4,PM2.5
2020-12-02,2020,12,Lucknow,UP,North,500,Severe,239.2,320.2,112.3,64.8,8.77,62.3,PM2.5
2020-12-03,2020,12,Lucknow,UP,North,284,Poor,142.7,216.4,71.8,17.5,4.65,51.4,PM2.5
2020-12-04,2020,12,Lucknow,UP,North,500,Severe,247.7,454.9,112.0,69.9,6.46,41.4,PM2.5
2020-12-05,2020,12,Lucknow,UP,North,231,Poor,114.4,148.3,45.3,21.6,5.65,63.2,PM2.5
2020-12-06,2020,12,Lucknow,UP,North,291,Poor,132.3,274.8,43.2,29.7,5.35,32.3,PM2.5
2020-12-07,2020,12,Lucknow,UP,North,250,Poor,120.8,239.6,51.8,35.2,6.81,10.0,PM2.5
2020-12-08,2020,12,Lucknow,UP,North,187,Moderate,78.9,139.3,27.9,20.3,4.62,27.8,PM2.5
2020-12-09,2020,12,Lucknow,UP,North,249,Poor,110.9,236.7,43.9,24.2,4.02,64.2,PM2.5
2020-12-10,2020,12,Lucknow,UP,North,295,Poor,126.5,259.2,50.0,42.6,4.45,23.3,PM2.5
2020-12-11,2020,12,Lucknow,UP,North,140,Moderate,58.8,122.1,20.1,16.6,2.6,15.0,PM2.5
2020-12-12,2020,12,Lucknow,UP,North,304,Very Poor,112.6,233.7,66.5,35.7,7.18,48.5,PM2.5
2020-12-13,2020,12,Lucknow,UP,North,208,Poor,100.9,170.9,30.2,30.5,4.31,29.2,PM2.5
2020-12-14,2020,12,Lucknow,UP,North,121,Moderate,64.1,89.1,26.9,10.3,2.03,76.0,PM2.5
2020-12-15,2020,12,Lucknow,UP,North,163,Moderate,62.0,119.2,25.2,20.6,2.81,72.9,PM2.5
2020-12-16,2020,12,Lucknow,UP,North,248,Poor,118.6,202.8,36.9,14.4,6.57,49.8,PM2.5
2020-12-17,2020,12,Lucknow,UP,North,163,Moderate,86.9,154.9,25.6,8.2,3.11,30.2,PM2.5
2020-12-18,2020,12,Lucknow,UP,North,441,Severe,229.6,330.3,67.9,51.5,7.91,77.1,PM2.5
2020-12-19,2020,12,Lucknow,UP,North,480,Severe,243.2,318.4,96.7,61.1,10.74,53.5,PM2.5
2020-12-20,2020,12,Lucknow,UP,North,256,Poor,108.8,193.5,60.8,24.9,3.18,74.0,PM2.5
2020-12-21,2020,12,Lucknow,UP,North,180,Moderate,85.2,161.7,38.1,16.0,2.8,57.8,PM2.5
2020-12-22,2020,12,Lucknow,UP,North,246,Poor,98.5,160.8,60.9,15.6,5.1,31.3,PM2.5
2020-12-23,2020,12,Lucknow,UP,North,357,Very Poor,168.9,237.1,59.7,23.3,8.36,20.7,PM2.5
2020-12-24,2020,12,Lucknow,UP,North,242,Poor,96.0,194.8,42.4,19.6,6.65,43.2,PM2.5
2020-12-25,2020,12,Lucknow,UP,North,208,Poor,90.2,137.7,38.9,26.7,4.57,58.6,PM2.5
2020-12-26,2020,12,Lucknow,UP,North,163,Moderate,81.3,107.2,33.5,19.9,2.53,97.3,PM2.5
2020-12-27,2020,12,Lucknow,UP,North,242,Poor,103.5,180.5,51.1,12.4,4.38,60.3,PM2.5
2020-12-28,2020,12,Lucknow,UP,North,228,Poor,112.3,146.1,58.1,30.7,4.98,16.8,PM2.5
2020-12-29,2020,12,Lucknow,UP,North,194,Moderate,87.6,151.9,47.1,17.8,2.97,46.5,PM2.5
2020-12-30,2020,12,Lucknow,UP,North,382,Very Poor,182.9,271.9,78.6,27.1,5.47,68.2,PM2.5
2020-12-31,2020,12,Lucknow,UP,North,368,Very Poor,194.3,321.4,54.3,30.2,5.71,60.0,PM2.5
2021-01-01,2021,1,Lucknow,UP,North,273,Poor,99.4,227.4,40.7,30.2,4.66,43.0,PM2.5
2021-01-02,2021,1,Lucknow,UP,North,198,Moderate,95.0,146.1,41.4,17.7,3.45,38.0,PM2.5
2021-01-03,2021,1,Lucknow,UP,North,323,Very Poor,130.6,309.4,80.3,21.5,6.55,45.0,PM2.5
2021-01-04,2021,1,Lucknow,UP,North,194,Moderate,76.3,153.5,32.9,24.3,3.97,58.5,PM2.5
2021-01-05,2021,1,Lucknow,UP,North,208,Poor,96.8,185.1,43.4,23.0,2.77,10.5,PM2.5
2021-01-06,2021,1,Lucknow,UP,North,171,Moderate,79.5,125.8,27.0,10.7,3.59,31.0,PM2.5
2021-01-07,2021,1,Lucknow,UP,North,158,Moderate,71.5,102.3,22.2,13.0,4.4,33.2,PM2.5
2021-01-08,2021,1,Lucknow,UP,North,351,Very Poor,134.6,332.2,66.7,36.1,9.54,16.2,PM2.5
2021-01-09,2021,1,Lucknow,UP,North,141,Moderate,51.3,123.8,27.6,20.3,2.27,25.0,PM2.5
2021-01-10,2021,1,Lucknow,UP,North,461,Severe,197.5,382.6,99.3,29.3,7.89,65.7,PM2.5
2021-01-11,2021,1,Lucknow,UP,North,169,Moderate,84.9,137.8,31.5,9.9,2.11,0.2,PM2.5
2021-01-12,2021,1,Lucknow,UP,North,210,Poor,78.7,172.1,36.1,29.8,5.71,19.8,PM2.5
2021-01-13,2021,1,Lucknow,UP,North,395,Very Poor,157.1,281.1,86.3,56.7,8.54,17.4,PM2.5
2021-01-14,2021,1,Lucknow,UP,North,378,Very Poor,194.9,287.0,66.7,50.6,9.11,40.8,PM2.5
2021-01-15,2021,1,Lucknow,UP,North,189,Moderate,87.7,139.8,39.6,24.5,3.6,43.9,PM2.5
2021-01-16,2021,1,Lucknow,UP,North,116,Moderate,52.3,82.3,22.1,15.3,1.41,68.0,PM2.5
2021-01-17,2021,1,Lucknow,UP,North,285,Poor,114.0,211.9,74.0,28.6,5.11,57.0,PM2.5
2021-01-18,2021,1,Lucknow,UP,North,402,Severe,173.0,362.8,73.2,43.7,6.64,58.1,PM2.5
2021-01-19,2021,1,Lucknow,UP,North,207,Poor,86.3,186.9,33.7,20.0,2.93,87.0,PM2.5
2021-01-20,2021,1,Lucknow,UP,North,65,Satisfactory,25.8,48.2,10.8,9.7,1.73,35.4,PM2.5
2021-01-21,2021,1,Lucknow,UP,North,209,Poor,78.3,146.9,46.1,11.0,4.64,59.9,PM2.5
2021-01-22,2021,1,Lucknow,UP,North,311,Very Poor,130.2,250.7,56.7,46.2,5.36,52.7,PM2.5
2021-01-23,2021,1,Lucknow,UP,North,269,Poor,104.4,217.4,47.9,27.1,7.1,74.6,PM2.5
2021-01-24,2021,1,Lucknow,UP,North,190,Moderate,82.0,159.8,47.6,18.4,4.2,64.7,PM2.5
2021-01-25,2021,1,Lucknow,UP,North,384,Very Poor,153.7,367.1,66.5,31.4,6.65,38.1,PM2.5
2021-01-26,2021,1,Lucknow,UP,North,256,Poor,105.1,172.7,58.3,24.8,6.38,40.4,PM2.5
2021-01-27,2021,1,Lucknow,UP,North,252,Poor,116.8,171.4,63.7,17.7,3.49,80.1,PM2.5
2021-01-28,2021,1,Lucknow,UP,North,239,Poor,114.4,198.0,36.8,28.8,6.55,52.6,PM2.5
2021-01-29,2021,1,Lucknow,UP,North,477,Severe,209.4,424.7,110.0,44.4,13.03,42.5,PM2.5
2021-01-30,2021,1,Lucknow,UP,North,133,Moderate,49.0,97.0,24.0,8.8,3.37,21.2,PM2.5
2021-01-31,2021,1,Lucknow,UP,North,206,Poor,75.1,182.8,45.6,28.4,4.6,28.9,PM2.5
2021-02-01,2021,2,Lucknow,UP,North,108,Moderate,39.0,72.9,16.4,10.1,1.94,65.9,NO2
2021-02-02,2021,2,Lucknow,UP,North,92,Satisfactory,45.5,79.1,20.9,11.7,2.42,28.6,NO2
2021-02-03,2021,2,Lucknow,UP,North,135,Moderate,49.9,92.3,29.8,13.7,1.68,41.8,NO2
2021-02-04,2021,2,Lucknow,UP,North,176,Moderate,77.8,136.4,38.4,19.1,2.71,51.7,NO2
2021-02-05,2021,2,Lucknow,UP,North,184,Moderate,78.0,120.8,46.5,22.2,3.53,49.0,PM10
2021-02-06,2021,2,Lucknow,UP,North,119,Moderate,53.2,99.9,24.6,8.3,3.22,51.2,NO2
2021-02-07,2021,2,Lucknow,UP,North,57,Satisfactory,29.1,50.3,8.8,6.8,1.27,20.7,PM2.5
2021-02-08,2021,2,Lucknow,UP,North,128,Moderate,67.5,103.9,24.6,7.5,1.73,49.3,PM10
2021-02-09,2021,2,Lucknow,UP,North,137,Moderate,62.6,113.4,26.7,7.5,3.61,81.7,NO2
2021-02-10,2021,2,Lucknow,UP,North,210,Poor,109.0,189.5,50.3,23.2,3.35,55.9,PM2.5
2021-02-11,2021,2,Lucknow,UP,North,182,Moderate,85.2,148.1,35.9,13.5,4.69,42.2,PM10
2021-02-12,2021,2,Lucknow,UP,North,85,Satisfactory,43.9,69.5,14.9,9.9,1.35,70.0,PM2.5
2021-02-13,2021,2,Lucknow,UP,North,94,Satisfactory,36.5,69.7,23.2,6.0,1.76,33.7,PM10
2021-02-14,2021,2,Lucknow,UP,North,173,Moderate,88.5,130.9,35.7,24.5,4.0,76.9,PM2.5
2021-02-15,2021,2,Lucknow,UP,North,97,Satisfactory,39.0,80.8,21.6,8.5,2.28,64.2,PM10
2021-02-16,2021,2,Lucknow,UP,North,70,Satisfactory,26.0,66.8,16.0,5.8,1.68,33.3,PM2.5
2021-02-17,2021,2,Lucknow,UP,North,91,Satisfactory,48.7,83.7,17.7,12.5,2.28,58.1,PM2.5
2021-02-18,2021,2,Lucknow,UP,North,99,Satisfactory,38.1,65.4,19.1,13.6,2.51,51.0,PM2.5
2021-02-19,2021,2,Lucknow,UP,North,187,Moderate,94.8,144.7,47.3,16.5,4.58,51.4,PM10
2021-02-20,2021,2,Lucknow,UP,North,141,Moderate,63.5,99.0,22.7,15.4,1.93,68.0,PM10
2021-02-21,2021,2,Lucknow,UP,North,179,Moderate,93.9,128.6,29.7,26.4,3.93,82.8,PM2.5
2021-02-22,2021,2,Lucknow,UP,North,108,Moderate,41.8,79.1,22.8,8.5,2.48,90.8,PM10
2021-02-23,2021,2,Lucknow,UP,North,89,Satisfactory,47.6,79.7,18.1,9.2,1.63,49.6,PM10
2021-02-24,2021,2,Lucknow,UP,North,110,Moderate,56.5,104.3,17.7,7.9,2.63,36.8,NO2
2021-02-25,2021,2,Lucknow,UP,North,187,Moderate,87.8,140.7,29.1,12.5,4.62,25.6,PM10
2021-02-26,2021,2,Lucknow,UP,North,176,Moderate,76.0,140.1,34.9,20.6,4.32,35.9,NO2
2021-02-27,2021,2,Lucknow,UP,North,88,Satisfactory,33.0,73.7,19.3,8.3,1.46,57.0,PM10
2021-02-28,2021,2,Lucknow,UP,North,113,Moderate,49.6,74.8,26.5,8.8,2.2,44.2,PM10
2021-03-01,2021,3,Lucknow,UP,North,44,Good,16.5,37.9,6.8,4.4,1.06,44.5,PM2.5
2021-03-02,2021,3,Lucknow,UP,North,89,Satisfactory,42.2,73.7,19.7,9.6,2.03,60.6,PM10
2021-03-03,2021,3,Lucknow,UP,North,113,Moderate,58.3,82.9,25.9,9.4,2.45,20.0,NO2
2021-03-04,2021,3,Lucknow,UP,North,90,Satisfactory,42.5,65.3,22.2,12.6,2.09,54.2,NO2
2021-03-05,2021,3,Lucknow,UP,North,98,Satisfactory,38.8,81.8,14.0,12.5,1.85,61.4,PM10
2021-03-06,2021,3,Lucknow,UP,North,381,Very Poor,182.6,260.4,63.0,31.2,9.72,60.9,NO2
2021-03-07,2021,3,Lucknow,UP,North,85,Satisfactory,32.6,78.5,16.4,7.7,2.21,43.3,PM10
2021-03-08,2021,3,Lucknow,UP,North,229,Poor,98.8,211.1,58.6,32.5,3.15,47.2,NO2
2021-03-09,2021,3,Lucknow,UP,North,61,Satisfactory,26.6,40.1,15.6,7.3,1.68,78.1,NO2
2021-03-10,2021,3,Lucknow,UP,North,362,Very Poor,163.8,295.9,89.4,39.2,9.93,42.9,PM2.5
2021-03-11,2021,3,Lucknow,UP,North,142,Moderate,64.8,94.1,34.0,8.4,1.78,67.1,PM2.5
2021-03-12,2021,3,Lucknow,UP,North,202,Poor,72.8,187.4,29.6,22.5,3.87,51.6,PM2.5
2021-03-13,2021,3,Lucknow,UP,North,328,Very Poor,161.2,274.5,57.3,35.9,9.1,44.0,PM10
2021-03-14,2021,3,Lucknow,UP,North,89,Satisfactory,47.7,60.2,13.3,5.3,2.03,48.8,PM10
2021-03-15,2021,3,Lucknow,UP,North,105,Moderate,47.4,82.9,15.1,11.6,1.89,70.3,PM2.5
2021-03-16,2021,3,Lucknow,UP,North,68,Satisfactory,31.1,53.0,14.1,9.6,1.21,22.9,PM10
2021-03-17,2021,3,Lucknow,UP,North,350,Very Poor,170.3,250.4,63.3,22.0,9.51,68.8,PM10
2021-03-18,2021,3,Lucknow,UP,North,289,Poor,134.7,226.8,42.3,22.9,7.07,60.2,PM2.5
2021-03-19,2021,3,Lucknow,UP,North,211,Poor,94.8,153.9,49.3,15.9,4.69,62.2,PM2.5
2021-03-20,2021,3,Lucknow,UP,North,65,Satisfactory,24.7,43.8,10.5,9.7,1.31,78.3,PM2.5
2021-03-21,2021,3,Lucknow,UP,North,110,Moderate,54.4,98.9,27.8,15.8,1.64,78.2,PM2.5
2021-03-22,2021,3,Lucknow,UP,North,157,Moderate,57.7,109.1,34.5,18.9,4.18,46.0,NO2
2021-03-23,2021,3,Lucknow,UP,North,68,Satisfactory,28.5,62.7,11.4,4.4,0.97,31.2,NO2
2021-03-24,2021,3,Lucknow,UP,North,151,Moderate,66.1,144.1,38.4,18.6,3.01,41.2,PM10
2021-03-25,2021,3,Lucknow,UP,North,142,Moderate,71.5,110.3,20.8,14.9,3.02,44.7,PM10
2021-03-26,2021,3,Lucknow,UP,North,130,Moderate,69.8,100.6,24.8,10.2,2.33,58.3,PM2.5
2021-03-27,2021,3,Lucknow,UP,North,83,Satisfactory,35.8,59.3,20.4,6.8,2.17,17.1,NO2
2021-03-28,2021,3,Lucknow,UP,North,83,Satisfactory,39.4,57.5,20.2,9.5,2.15,52.6,PM2.5
2021-03-29,2021,3,Lucknow,UP,North,111,Moderate,55.6,79.9,28.1,9.2,1.82,64.0,PM10
2021-03-30,2021,3,Lucknow,UP,North,195,Moderate,92.0,185.5,30.8,14.5,3.29,35.0,PM2.5
2021-03-31,2021,3,Lucknow,UP,North,180,Moderate,67.1,127.5,37.6,20.2,4.68,45.5,PM2.5
2021-04-01,2021,4,Lucknow,UP,North,164,Moderate,65.0,138.1,26.1,16.8,3.78,65.9,NO2
2021-04-02,2021,4,Lucknow,UP,North,140,Moderate,65.4,106.5,34.1,13.5,3.62,79.1,PM10
2021-04-03,2021,4,Lucknow,UP,North,129,Moderate,55.7,118.9,23.9,13.5,2.05,72.8,NO2
2021-04-04,2021,4,Lucknow,UP,North,43,Good,17.2,38.5,10.5,5.9,0.89,68.0,PM10
2021-04-05,2021,4,Lucknow,UP,North,68,Satisfactory,27.0,64.0,14.1,6.5,1.34,34.0,NO2
2021-04-06,2021,4,Lucknow,UP,North,194,Moderate,70.5,162.5,46.5,11.2,2.8,43.0,PM10
2021-04-07,2021,4,Lucknow,UP,North,102,Moderate,41.0,97.7,20.6,6.4,1.47,53.7,PM10
2021-04-08,2021,4,Lucknow,UP,North,93,Satisfactory,34.1,80.2,21.6,10.5,1.12,60.1,PM2.5
2021-04-09,2021,4,Lucknow,UP,North,88,Satisfactory,43.9,72.5,15.2,5.4,2.02,41.9,PM2.5
2021-04-10,2021,4,Lucknow,UP,North,98,Satisfactory,40.4,81.5,15.8,5.0,2.22,34.4,PM10
2021-04-11,2021,4,Lucknow,UP,North,141,Moderate,51.0,112.5,33.3,13.2,1.83,94.9,NO2
2021-04-12,2021,4,Lucknow,UP,North,73,Satisfactory,33.7,50.3,16.1,5.1,0.95,82.4,PM2.5
2021-04-13,2021,4,Lucknow,UP,North,143,Moderate,69.5,101.4,28.4,11.5,2.3,37.4,PM2.5
2021-04-14,2021,4,Lucknow,UP,North,129,Moderate,48.5,111.3,18.2,10.4,2.43,19.8,PM2.5
2021-04-15,2021,4,Lucknow,UP,North,119,Moderate,57.9,108.8,24.0,16.8,2.68,31.7,PM10
2021-04-16,2021,4,Lucknow,UP,North,198,Moderate,96.5,164.0,45.8,11.9,4.37,59.3,NO2
2021-04-17,2021,4,Lucknow,UP,North,107,Moderate,56.2,75.4,22.4,8.3,1.49,76.9,NO2
2021-04-18,2021,4,Lucknow,UP,North,94,Satisfactory,48.5,75.6,19.6,9.9,2.33,54.0,NO2
2021-04-19,2021,4,Lucknow,UP,North,244,Poor,101.5,161.5,46.1,17.8,5.41,33.0,NO2
2021-04-20,2021,4,Lucknow,UP,North,125,Moderate,52.8,93.7,26.4,6.9,2.11,31.3,NO2
2021-04-21,2021,4,Lucknow,UP,North,224,Poor,99.7,214.7,50.3,33.0,5.18,65.9,PM10
2021-04-22,2021,4,Lucknow,UP,North,160,Moderate,73.8,144.8,32.4,9.5,2.4,65.4,NO2
2021-04-23,2021,4,Lucknow,UP,North,152,Moderate,64.5,103.0,22.6,16.0,3.96,37.2,PM10
2021-04-24,2021,4,Lucknow,UP,North,102,Moderate,46.1,95.7,15.7,11.4,1.81,63.3,NO2
2021-04-25,2021,4,Lucknow,UP,North,108,Moderate,48.0,98.3,20.3,11.9,2.43,39.3,NO2
2021-04-26,2021,4,Lucknow,UP,North,82,Satisfactory,41.1,57.1,19.7,7.0,1.91,78.5,NO2
2021-04-27,2021,4,Lucknow,UP,North,108,Moderate,53.6,102.2,15.7,13.4,2.68,64.4,NO2
